id,name,lat,lon,typ,status,qualitaet,preis,quelle_import,dupe_flag,geaendert_am,gmaps_url,place_id,kueche,tags,quelle,geprueft_am
r1086,Stue Bar,52.509883,13.3460397,Cocktail-Bar,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJX3iZGYZRqEcRb0G13GLz6zs,,drinks,,
r1087,Superhahn,52.5068096,13.3078884,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJt4Q3mOBQqEcReXVex7g6emY,,"lunch, dinner",,
r1089,Süßfein Brunnenstraße,52.535532,13.3976,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJszLOYvBRqEcR1aKb72hxwno,,kaffee,,
r1091,Talea - Italienisches Botanisches Bistro und Café,52.4800931,13.3518529,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJP232qQpRqEcRF43ooGHm3eg,,"lunch, dinner",,
r1092,Tandoori Nights Berlin,52.4962486,13.285886,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,indisch,"lunch, dinner",,
r1098,Taverna Hellas Wedding,52.5498822,13.3579286,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ2fbxONVTqEcR8fx_6csfHfE,,"lunch, dinner",,
r1099,Taverna Ousia,52.4881353,13.3376492,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJOXPlpUZQqEcRgL0WX0_P_4U,,"lunch, dinner",,
r1100,Taverne Platia,52.4858476,13.3541132,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJPaRQE2JRqEcRpd3yZKgTOvY,,"lunch, dinner",,
r1104,Thai-Art,52.486626,13.3193245,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,thai,"lunch, dinner",,
r1105,The Curtain Club,52.51032,13.375282,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJDcQdDslRqEcRUweFp5O7Qmw,,drinks,,
r1106,The Gibson Bar Berlin,52.5057254,13.380306,Cocktail-Bar,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJU6TGGM9RqEcRijXR1rScSMg,,drinks,,
r1107,The Hat Bar Berlin,52.505122,13.329289,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJd0G4KPxQqEcRychCK2Fdjsc,,drinks,,
r1108,THE MEAT,52.5003376,13.2994962,Steak/Grill,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJc63oLsNQqEcRsm9gaZdd4gQ,,"lunch, dinner",,
r1110,The Sanctuary Berlin,52.5289539,13.3945684,Bäcker,besucht,mittel,normal,tovisit,,2026-07-29,,ChIJWch6Ll5RqEcR37T0ArvNj3I,,"fruehstueck, brunch, kaffee",,2026-07-29
r1111,The small garden,52.5080064,13.3918671,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJkR2EFcNRqEcRkyyGjKhaTpA,,"lunch, dinner",,
r1113,The Tree,52.5337744,13.3980739,Restaurant,besucht,gut,normal,tovisit,,2026-07-29,,ChIJFRjYpfpRqEcRzQcG_2x5Hvk,chinesisch,"lunch, dinner",,2026-07-29
r1115,Theke,52.5452751,13.3435574,Restaurant,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJk4K3JXZRqEcRnUwUhcbakwI,,"lunch, dinner",,
r1119,tigertörtchen - Berlin Cupcakes,52.5366932,13.3758424,Dessert,besucht,sehr_gut,normal,tovisit,,2026-07-29,,ChIJdV4z4I1RqEcRlRdgz-Tuj3M,,kaffee,,2026-07-29
r1120,Timber Doodle,52.5091245,13.4588493,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJs0xEKFlOqEcRqkqedjZn-c4,,drinks,,
r1128,Tribeca Ice Cream Kreuzberg,52.4942452,13.4184896,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJVyVQ8P5PqEcRo-AH1dNjFHI,,kaffee,,
r1129,Trio,52.5267899,13.4148781,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJwwfccqFPqEcRrdMP8Bf2HKs,,"lunch, dinner",,
r1130,Truffle Pig Bar,52.4899734,13.4286967,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJZ4LOwLZPqEcRgDkK6zxw7yw,,drinks,,
r1131,Tucker Brunch Bar,52.5073642,13.4674563,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ1eH4aMFPqEcROjo-4iXWeqg,,"fruehstueck, brunch",,
r1132,Two Trick Pony,52.488942,13.4048412,Restaurant,besucht,sehr_gut,normal,tovisit,,2026-07-29,,ChIJf45FSYZPqEcRPSUlI2RWlmQ,,"fruehstueck, brunch",,2026-07-29
r1134,UNION JACK The Whisky Pub,52.5080949,13.3175568,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJATQHP-JQqEcRYLqj1s5WG1k,,drinks,,
r1135,Ushido,52.5422268,13.4162567,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJTbAOBABSqEcRD-cP31BLmr8,japanisch,"lunch, dinner",,
r1136,UUU,52.5419292,13.3548347,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ_ck298hRqEcRi-TOdMtNGhI,,"lunch, dinner",,
r1137,vanille & marille,52.4915099,13.3863539,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJN4Freo9aqEcRloPfb4JP9yc,,kaffee,,
r1139,Velvet,52.47897,13.43857,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJiTWu86NPqEcRDpAVl4UgmGA,,drinks,,
r1142,Vox Restaurant,52.508263,13.372837,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJTYcTLspRqEcRM50HDuvMReE,,"lunch, dinner",,
r1144,W Pizza Mitte,52.5304844,13.3834317,Pizza,besucht,sehr_gut,normal,tovisit,,2026-07-29,,ChIJ54W-8JtRqEcR6pBV02HehNI,,"lunch, dinner",,2026-07-29
r1146,Wax On Bar,52.4881756,13.4298614,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJMQDojRFPqEcRBpat7o3A57s,,drinks,,
r1149,What do you fancy love?,52.502983,13.3223149,Restaurant,besucht,mittel,normal,tovisit,filiale,2026-07-29,,ChIJE7g7Q_tQqEcRhFn-9UlxOdo,,"fruehstueck, brunch",,2026-07-29
r1150,Wilmina Brot,52.5070032,13.2971648,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJAxOFCOZRqEcR6vENGBg-4qY,,"fruehstueck, brunch",,
r1151,Windburger,52.5062189,13.2996419,Burger,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJOX3Kqd5QqEcRF0Qkv-uaXo4,,"lunch, dinner",,
r1154,Yume- Japanese Cafe & Diner,52.5097788,13.4581611,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJGcibZABPqEcROAwvdZt-WOs,japanisch,"lunch, dinner",,
r1155,Zacharias . kaffeebar,52.5341272,13.4159156,Café,besucht,mittel,normal,tovisit,,2026-07-29,,ChIJDeR-eXxPqEcRKmDhNPByf3c,,"fruehstueck, kaffee",,2026-07-29
r1156,Zollhaus Pankow,52.5558722,13.4150153,Pizza,besucht,mittel,normal,tovisit,,2026-07-29,,ChIJvfW-9bVTqEcRpBoDnAkUUkQ,,"lunch, dinner",,2026-07-29
r1158,ZUKA Dessertkultur,52.4972417,13.3204219,Dessert,wunschliste,sehr_gut,normal,tovisit,,2026-07-23,,ChIJiUKdafBQqEcRJjO7w1wmKMk,,"fruehstueck, kaffee",,
r1162,Örnek Lahmacun Grillhaus,52.4787403,13.4380426,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJVU27yI1PqEcRlZ156wwt7eQ,,"lunch, dinner",,
r1163,Österelli,52.5126098,13.318305,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJOzqT6OpRqEcRpAYqBRLEcWc,,"lunch, dinner",,
r1164,Cara Restaurant & Bar,52.52822,13.3941,Restaurant,besucht,unbewertet,ueberteuert,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJH4l2hXdRqEcRD6N8LCGHjNk,ChIJH4l2hXdRqEcRD6N8LCGHjNk,,"lunch, dinner",,2026-07-29
r1166,Le Coronarie,52.5276096,13.3993318,Restaurant,besucht,sehr_gut,normal,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJZ9MHHABRqEcRfzHfJ4WNWSQ,ChIJZ9MHHABRqEcRfzHfJ4WNWSQ,,"lunch, dinner",,2026-07-29
r1167,Poveracci,52.5289539,13.3945684,Restaurant,besucht,mittel,normal,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJMQ3ZUO9RqEcRaANrt2LssoU,ChIJMQ3ZUO9RqEcRaANrt2LssoU,,"lunch, dinner",,2026-07-29
r1168,Coffee Circle Oranienburger Tor,52.5265228,13.3887761,Café,besucht,mittel,normal,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJWQQ8X9BRqEcRM85Gph6dUR4,ChIJWQQ8X9BRqEcRM85Gph6dUR4,,kaffee,,2026-07-29
r1169,Eispatisserie Hokey Pokey Mitte,52.5297033,13.3987939,Eis,besucht,sehr_gut,normal,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJ-bOuEcVRqEcRv1a3C1ax4Xo,ChIJ-bOuEcVRqEcRv1a3C1ax4Xo,,kaffee,,2026-07-29
r1170,Café Tillmann Koppenplatz - Bio Konditorei,52.527297,13.3978781,Bäcker,besucht,sehr_gut,normal,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJmZwEE_NRqEcR0j-lCBJE81k,ChIJmZwEE_NRqEcR0j-lCBJE81k,,fruehstueck,,2026-07-29
r1171,Bäcker Taudien,52.5322808,13.3966781,Bäcker,besucht,sehr_gut,normal,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJrfqg9-9RqEcRo7j6hWsvNKE,ChIJrfqg9-9RqEcRo7j6hWsvNKE,,fruehstueck,,2026-07-29
r1172,Croissant Couture Breakfast & Brunch,52.5265223,13.3898775,Restaurant,besucht,mittel,normal,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJhfYxx_lRqEcREPhCBHnFXLM,ChIJhfYxx_lRqEcREPhCBHnFXLM,,"lunch, dinner",Spontanfund,2026-07-29
r1173,Rram,52.5289118,13.3947772,Restaurant,besucht,sehr_gut,normal,,,2026-07-29,https://www.google.com/maps/place/?q=place_id:ChIJp8LetORRqEcRQ3fsICB65mo,ChIJp8LetORRqEcRQ3fsICB65mo,thai,"lunch, dinner",Spontanfund,2026-07-29
r1174,Katchi Ice Cream (Hackescher Markt),52.5235544,13.4005345,Eis,besucht,unbewertet,ueberteuert,,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJoY6pBCVRqEcRYZJWL7UW7tQ,ChIJoY6pBCVRqEcRYZJWL7UW7tQ,,kaffee,Spontanfund,2026-08-01
r1175,Fukagawa,52.4908218,13.4134715,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJA7-7TUJPqEcREuviSny7Gws,ChIJA7-7TUJPqEcREuviSny7Gws,,"lunch, dinner",quellen-check-2026-07,
r1176,Bundesbüdchen,52.5271427,13.38562,Restaurant,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJiSU4lURRqEcRwwCDjgSxS1M,ChIJiSU4lURRqEcRwwCDjgSxS1M,,"lunch, dinner",quellen-check-2026-07,
r1177,Jolie,52.5368893,13.4177605,Weinbar,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJX9X8Fg9PqEcR5i2Z9mb12Y4,ChIJX9X8Fg9PqEcR5i2Z9mb12Y4,,drinks,quellen-check-2026-07,
r1178,Sphere Tim Raue,52.5208204,13.4093677,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJZ4w__M8jZUERE7WaomeuxqU,ChIJZ4w__M8jZUERE7WaomeuxqU,,"lunch, dinner",quellen-check-2026-07,
r1179,Amato,52.5451794,13.422824,Dessert,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJD7lrP-lNqEcRmLwVuk5crTU,ChIJD7lrP-lNqEcRmLwVuk5crTU,,kaffee,quellen-check-2026-07,
r1180,Aura,52.505668,13.321282,Café,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ6bZnpVRRqEcR1m3UdVwUgn4,ChIJ6bZnpVRRqEcR1m3UdVwUgn4,,"fruehstueck, kaffee",quellen-check-2026-07,
r1181,Ari's,52.4947542,13.4377039,Restaurant,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ446EMt9PqEcR7thPwM7c2H4,ChIJ446EMt9PqEcR7thPwM7c2H4,,"lunch, dinner",quellen-check-2026-07,
r1182,Tacos El Rey,52.4950031,13.4195469,Imbiss,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJUxisKABPqEcRu-1nPosnhZE,ChIJUxisKABPqEcRu-1nPosnhZE,,"lunch, dinner",quellen-check-2026-07,
r1183,Hanuman Curry House,52.4997105,13.4297089,Asia,wunschliste,sehr_gut,guenstig,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJV1rq5RRPqEcRs4VM8McW85U,ChIJV1rq5RRPqEcRs4VM8McW85U,thai,"lunch, dinner",quellen-check-2026-07,
r1184,Gapshap,52.4913561,13.3260174,Asia,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJH6q0W8RRqEcR0y8jYy9ZgFc,ChIJH6q0W8RRqEcR0y8jYy9ZgFc,indisch,"lunch, dinner",quellen-check-2026-07,
r1185,LaOla,52.5319092,13.4119861,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJoUSPtPdPqEcR6rieakEbiWE,ChIJoUSPtPdPqEcR6rieakEbiWE,,"lunch, dinner",quellen-check-2026-07,
r1186,Gully Burger,52.5318929,13.4120725,Burger,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJu8uqSUZPqEcReHufBNPRHsQ,ChIJu8uqSUZPqEcReHufBNPRHsQ,,"lunch, dinner",quellen-check-2026-07,
r1187,Lalesoy Kokoreç,52.4997513,13.4170964,Imbiss,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJKR8LGK1PqEcRYe3PMEPRRp8,ChIJKR8LGK1PqEcRYe3PMEPRRp8,,"lunch, dinner",quellen-check-2026-07,
r1188,the Main,52.5149656,13.3944946,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJnaOJNLJRqEcR8sHcWFwfOlo,ChIJnaOJNLJRqEcR8sHcWFwfOlo,,"lunch, dinner",quellen-check-2026-07,
r1189,Saint Farah,52.5312861,13.4028245,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJqdHCvORRqEcRg9lDD3ce0dM,ChIJqdHCvORRqEcRg9lDD3ce0dM,,"lunch, dinner",quellen-check-2026-07,
r1190,Clash Kitchens and Bar,52.4441616,13.5694919,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJRb1f7FtJqEcRVb_XOaSwgvU,ChIJRb1f7FtJqEcRVb_XOaSwgvU,,"lunch, dinner",quellen-check-2026-07,
r1191,Ça va Sàigòn,52.5320442,13.395919,Imbiss,besucht,sehr_gut,guenstig,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ2eCUr3VRqEcRh-2CGMxDbeM,ChIJ2eCUr3VRqEcRh-2CGMxDbeM,,lunch,quellen-check-2026-07,2026-08-01
r1192,Trattoria Breda,52.4963107,13.4213657,Restaurant,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJLeCyYABPqEcRhIjRbNR04Qo,ChIJLeCyYABPqEcRhIjRbNR04Qo,,"lunch, dinner",quellen-check-2026-07,
r1193,Nichi Getsu,52.5040439,13.4493646,Sushi,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJl1g0LwBPqEcRaWK-pheJ6R0,ChIJl1g0LwBPqEcRaWK-pheJ6R0,,"lunch, dinner",quellen-check-2026-07,
r1194,Qiu,52.5090548,13.3739018,Restaurant,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJKSv1gslRqEcRno1jZOCFm_8,ChIJKSv1gslRqEcRno1jZOCFm_8,,"lunch, dinner",quellen-check-2026-07,
r1195,Bar Levain,52.4891158,13.3546978,Restaurant,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJSe2UktBRqEcR1l4K01FspM4,ChIJSe2UktBRqEcR1l4K01FspM4,,"lunch, dinner",quellen-check-2026-07,
r1196,Pluto,52.5373612,13.4081675,Weinbar,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ7d2FIWdRqEcR3foJJ2Sc8bE,ChIJ7d2FIWdRqEcR3foJJ2Sc8bE,,drinks,quellen-check-2026-07,
r1197,Der Weinlobbyist,52.48666,13.35925,Weinbar,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJMw9NreJRqEcRbOJhbpVXb2o,ChIJMw9NreJRqEcRbOJhbpVXb2o,,drinks,quellen-check-2026-07,
r1198,Brasserie Lamazère,52.505175,13.3004972,Restaurant,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJB3fCPdxQqEcRJsaF7o0p5lo,ChIJB3fCPdxQqEcRJsaF7o0p5lo,,"lunch, dinner",quellen-check-2026-07,
r1199,Cielo,52.5059758,13.4669807,Weinbar,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ-TS-NlpPqEcRrT5XgeAzCp0,ChIJ-TS-NlpPqEcRrT5XgeAzCp0,,drinks,quellen-check-2026-07,
r1200,Irma la Douce,52.50146,13.3639029,Restaurant,wunschliste,sehr_gut,teuer,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJJ1g6XO9RqEcR5MdnxcU4O30,ChIJJ1g6XO9RqEcR5MdnxcU4O30,,"lunch, dinner",quellen-check-2026-07,
r1201,Curry-Baude,52.5494828,13.3869781,Imbiss,wunschliste,sehr_gut,guenstig,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJx7PYmSFSqEcRGHXCdTb08Kk,ChIJx7PYmSFSqEcRGHXCdTb08Kk,,"lunch, dinner",quellen-check-2026-07,
r1202,Sarajevo,52.5442897,13.3593533,Restaurant,wunschliste,sehr_gut,guenstig,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJS9jOtvdRqEcRAkXB75o6PJs,ChIJS9jOtvdRqEcRAkXB75o6PJs,,"lunch, dinner",quellen-check-2026-07,
r1203,Garten Mitte,52.5272963,13.4008322,Café,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJRXXl905RqEcRpnDxUPP1dWM,ChIJRXXl905RqEcRpnDxUPP1dWM,,"fruehstueck, kaffee",quellen-check-2026-07,
r1204,Der kleine August,52.5268591,13.3965569,Weinbar,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJnyZLza5RqEcRaYPFzT7exvY,ChIJnyZLza5RqEcRaYPFzT7exvY,,drinks,quellen-check-2026-07,
r1205,Alimentari Totti,52.4913288,13.4200852,Pizza,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJy8Vt-1RPqEcRdPBEJGVDuVM,ChIJy8Vt-1RPqEcRdPBEJGVDuVM,,"lunch, dinner",quellen-check-2026-07,
r1206,Käserei Camidi,52.4730121,13.4269007,Café,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJjX3yHepPqEcRT41z_miCilY,ChIJjX3yHepPqEcRT41z_miCilY,,"fruehstueck, kaffee",quellen-check-2026-07,
r1207,Katerschmaus,52.5112292,13.4266686,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ8dE5ZzlOqEcRSOv8JF88prM,ChIJ8dE5ZzlOqEcRSOv8JF88prM,,"lunch, dinner",quellen-check-2026-07,
r1208,Aperitivo Café,52.4718926,13.3237673,Restaurant,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJncH59d5RqEcRiG1g7hx_lUY,ChIJncH59d5RqEcRiG1g7hx_lUY,,"lunch, dinner",quellen-check-2026-07,
r1209,File Asto Taberna,52.4955184,13.4312739,Restaurant,wunschliste,unbewertet,guenstig,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJr4_NFCNPqEcRZTNvHXS_kJg,ChIJr4_NFCNPqEcRZTNvHXS_kJg,,"lunch, dinner",quellen-check-2026-07,
r1210,Bistro Spumante,52.4943283,13.4338074,Weinbar,wunschliste,unbewertet,guenstig,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJu-u8PZpPqEcRrDWV2gh9Ua0,ChIJu-u8PZpPqEcRrDWV2gh9Ua0,,drinks,quellen-check-2026-07,
r1211,Dufte,52.5062366,13.3120914,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJDf0i6KJRqEcRrshCz2cCXLI,ChIJDf0i6KJRqEcRrshCz2cCXLI,,"lunch, dinner",quellen-check-2026-07,
r1212,Théodor Brasserie,52.5033717,13.3084657,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJtzz_GudQqEcRbc8Tq7se-z0,ChIJtzz_GudQqEcRbc8Tq7se-z0,,"lunch, dinner",quellen-check-2026-07,
r1213,Pamela,52.5123491,13.3913097,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ5Z9HNchRqEcRSIZNbAzDC8Y,ChIJ5Z9HNchRqEcRSIZNbAzDC8Y,,"lunch, dinner",quellen-check-2026-07,
r1214,Sironi im Viani,52.5417289,13.4126438,Bäcker,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJyxFrb99RqEcR6XS3wRq28Fk,ChIJyxFrb99RqEcR6XS3wRq28Fk,,"fruehstueck, kaffee",quellen-check-2026-07,
r1215,Weltwirtschaft am HKW,52.5193096,13.3647478,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ9UzRUgNRqEcRTh5sYSl9dKI,ChIJ9UzRUgNRqEcRTh5sYSl9dKI,,"lunch, dinner",quellen-check-2026-07,
r1216,Café und Bootsverleih Schlachtensee,52.4401343,13.2074061,Café,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJjyAhz0I7ZUERcxMzAlAHAQ4,ChIJjyAhz0I7ZUERcxMzAlAHAQ4,,"fruehstueck, kaffee",quellen-check-2026-07,
r1217,Klipper Treptow,52.4860962,13.482067,Restaurant,wunschliste,unbewertet,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJJQRhVx9PqEcRtsQsiaGv6hI,ChIJJQRhVx9PqEcRtsQsiaGv6hI,,"lunch, dinner",quellen-check-2026-07,
r1218,Namaste,52.4961624,13.3273275,Asia,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJBd8JE_dQqEcRrKbDhp8l-AE,ChIJBd8JE_dQqEcRrKbDhp8l-AE,indisch,"lunch, dinner",quellen-check-2026-07,
r1219,Prince of Punjab,52.4878977,13.3192648,Asia,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJDdWPNfNQqEcRc0gnoKag6zU,ChIJDdWPNfNQqEcRc0gnoKag6zU,indisch,"lunch, dinner",quellen-check-2026-07,
r1220,Common,52.4745212,13.4399579,Pizza,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJTYUlXgBPqEcRP1NFFpfnkzk,ChIJTYUlXgBPqEcRP1NFFpfnkzk,,"lunch, dinner",quellen-check-2026-07,
r1221,Rasoterra,52.4981884,13.3247802,Pizza,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJoXGNfE1RqEcR3QOM2vetliA,ChIJoXGNfE1RqEcR3QOM2vetliA,,"lunch, dinner",quellen-check-2026-07,
r1222,Onette,52.4902952,13.3553222,Café,wunschliste,sehr_gut,normal,quellen-check-2026-07,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ7b_oOQBRqEcRWTYUnv1yxgM,ChIJ7b_oOQBRqEcRWTYUnv1yxgM,,"fruehstueck, kaffee",quellen-check-2026-07,
r1223,Almi Bistro,52.5343555,13.4085351,Restaurant,wunschliste,unbewertet,normal,monats-check-2026-08-nachfass,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJ2SPfTPVRqEcRJxuSCBNcU5A,ChIJ2SPfTPVRqEcRJxuSCBNcU5A,,"lunch, dinner",monats-check-2026-08-nachfass,
r1224,Elotl,52.472277,13.3348769,Restaurant,wunschliste,unbewertet,normal,monats-check-2026-08-nachfass,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJpbQ5nHBQqEcRvXN2-cHzGxQ,ChIJpbQ5nHBQqEcRvXN2-cHzGxQ,,"lunch, dinner",monats-check-2026-08-nachfass,
r1225,Mogg,52.4796004,13.4375086,Imbiss,wunschliste,unbewertet,normal,monats-check-2026-08-nachfass,,2026-08-01,https://www.google.com/maps/place/?q=place_id:ChIJle1cMhNPqEcRkPJivt92BY8,ChIJle1cMhNPqEcRkPJivt92BY8,,"lunch, dinner",monats-check-2026-08-nachfass,
